0.6458,-42.94
0.9241,-26.07
9.843,-11.83
18.75,-25.16
21.73,-12.55
21.95,-1.535
24.05,-31.49
29.56,-4.682
40.35,-20.5
47.9,-9.823
51.24,-44.55
53.4,-32.76
61.82,-40.32
62.02,-2.932
86.58,-7.204
86.91,-52.64
87.76,-62.46
93.55,-44.1
97.51,-53.88
104.6,-54.1
107.8,-30.23
114.4,-52.61
119.6,-18.39
136.3,-3.374
138.8,-22.95
142.1,-15.64
143.5,-30.79
144.6,-56.13
156.1,-16.49
162.7,-35.85
163.3,-33.02
186.8,-24.29
187.3,-29.27
194.4,-11.35
201.4,-26.84
204.6,-28.93
220.6,-24.34
241.2,-13.64
251.1,-29.05
255.5,-6.092
256.5,-61.65
268.0,-7.548
274.5,-50.43
290.1,-46.84
304.2,-8.443
316.9,-18.05
321.6,-18.0
321.9,-0.7178
331.5,-6.011
335.2,-20.33
348.4,-15.07
349.7,-18.76
356.3,-45.51
357.1,-35.09
358.0,-28.41
